id_1636,id_1808,address,id_frick,confidence,mention_1636,mention_1639,mention_1645,material,jurisdiction,note_id,floors,rooms,heated_rooms,chambers,hallways,kitchens,basements,stables,baths,breweries,bakeries,warehouses,stores,inns,other_rooms,owner_profession_raw,renter_profession_raw,guest_profession_raw,title_lt,occupant_profession,occupant_title,occupant_title_region,occupant_title_rank,guest,guest_region,guest_group,source_lt
658,,,71.14,2,1,,,2,1,,1,3,0,4,0,0,0,4,0,1,0,1,0,0,,?,?,Karūnos žemės iždininko tarnai (anksčiau: LDK dvaro maršalo tarnai),Aleksandro Cicerskio mūrnamis,,,,,žemės iždininkas,Karūnos,ministrai,"Aleksandro Cicerskio (Cicierski) mūrnamis Savičiaus gatvėje, dešinėje pusėje einant nuo Rotušės aikštės, jį nuomoja Kasparas Romanovičius (Romanowicz), priklauso miesto jurisdikai. Namo apačioje du kambariai, trečias viršuje, keturios kamarėlės daiktams susidėti, sandėlis, alkoholio darykla, arklidė keturiems arkliams laikyti. Prieš tai buvo apsistoję buvusio LDK dvaro maršalo [Kristupo Veselovskio ?] tarnai, o dabar pagal prievolę apsigyveno Karūnos žemės iždininko [Jono Mikalojaus Danilovičiaus] tarnai."
659,,,71.15,2,1,,1,2,1,,1,3,0,6,0,0,2,4,0,1,0,0,0,0,,siuvėjas,?,valdovo dvariškis (anksčiau: deputatas),Siuvėjo Grigaliaus Trusevičiaus mūrnamis,siuvėjas,,,,dvariškis,valdovo,dvaro,"[Siuvėjo] Grigaliaus Trusevičiaus (Trusiewicz) mūrnamis, priklauso miesto jurisdikai. Jo apačioje trys kambariai, du iš jų su kamaromis, keturios kamarėlės daiktams susidėti, du rūsiai, alkoholio darykla, nedidelė arklidė vienam arkliui, pašiūrė trims arkliams laikyti. Prieš tai buvo apsistojęs deputatas, dabar apsigyveno valdovo dvariškis Forbas."
660,,,71.16,2,1,1,1,2,1,,2,4,0,0,0,0,2,6,0,1,1,1,0,0,muilo dirbtuvės,?,muiladirbys?,valdovo dvariškis (anksčiau: deputatas),Jokūbo Šaravskio našlės mūrnamis,muiladirbys,,,,dvariškis,valdovo,dvaro,"Jokūbo Šaravskio našlės (Szarawska) mūrnamis, priklauso miesto jurisdikai. Apačioje du kambariai, trečiame muilo dirbtuvės, viršuje du kambariai, vienas sandėlis, du rūsiai, alkoholio darykla, kepykla, arklidė šešiems arkliams laikyti. Prieš tai buvo apsistojęs deputatas Ušikovskis (Uszykowski), dabar apsigyveno valdovo dvariškis."
661,,,71.17,2,1,,1,2,1,,1,3,0,2,0,0,1,6,0,1,1,0,0,0,,?,?,LDK kanclerio tarnai (anksčiau: valdovo dvariškis),Rutkevičių mūrnamis,,,,,kancleris,LDK,ministrai,"Rutkevičių (Rutkiewiczowska) mūrnamis, priklauso miesto jurisdikai. Jame gyvena Laurynas Vujevičius (Wuiewicz), kuris vedė namo paveldėtoją. Jame trys kambariai, vienas iš jų su kamara, viršuje dar kamara daiktams susidėti. Dar yra rūsys, alkoholio darykla, kepykla, arklidė šešiems arkliams laikyti. Prieš tai buvo apsistojęs [valdovo dvariškis Dovydas ?] Šveikovskis (Szweykowski), o dabar paskirta LDK kanclerio [Alberto Stanislovo Radvilos] tarnams."
662,54d?,Savičiaus 11?,72.01,3,1,,,2,1,,1,2,0,0,0,0,1,0,0,1,1,0,0,0,svirnas; sodelis,[miesto tarybos brolija],?,—,Miesto tarybos brolijos mūrnamis,,,,,—,,,"Miesto tarybos brolijos mūrnamis. Jame du kambariai, kepykla, kamara daiktams susidėti, rūsys, alkoholio darykla, svirnas, sodelis."
663,54d?,,72.02,3,1,1,,2,1,,1,4,0,1,0,0,2,2,0,1,0,1,0,0,patalpa vežimams,tarėjas,?,—,Tarėjo Jono Digonio mūrnamis,,tarėjas,Vilniaus miesto,taryba,—,,,"[Vilniaus] tarėjo Jono Digonio (Dygon) mūrnamis. Jame keturi kambariai, vienas iš jų su kamara, sandėlis, du rūsiai, alkoholio darykla, arklidė dviem arkliams, patalpa vežimams laikyti. Prieš tai niekas nebuvo apsistojęs, nes pats [šeimininkas] tarėjas."
,,Jėzuitų vienuolyno galas,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,
664,55d?,,72.03,3,1,1,,2,3,,1,1,0,1,0,0,1,0,0,0,1,1,0,0,,?,?,valdovo sandėlininkas (anksčiau: LDK pakanclerio tarnai),Jurgio Komaro mūrnamis,,,,,sandėlininkas,valdovo,dvaro,"Nedidelis Jurgio Komaro (Komar) mūrnamis, priklauso pilies jurisdikai. Jame vienas kambarys su kamara, kepykla, sandėlis, rūsys. Prieš tai buvo apsistoję buvusio [LDK] pakanclerio [Pauliaus Stepono Sapiegos] tarnai, dabar paskirta valdovo sandėlininkui."
665,55d?,,72.04,3,1,1,,1,1,,1?,?,?,?,?,?,?,?,?,?,?,?,?,?,,?,?,valdovo tanai,Jurgio Komaro namas,,,,,tarnas,valdovo,dvaro,"Šalia miesto jurisdikai priklausantis [medinis] namas, kuris taip pat tarnams paskirtas."
666,84d?,,72.05,3,1,,,2,1,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,,valdovo dvariškis,?,?,Dvariškio Tomo Sapiegos mūrnamis,,dvariškis,valdovo,dvaro,?,,,"Buvusio LDK pakanclerio [Pauliaus Stepono Sapiegos] pusiau apleistas mūrnamis, kuris atiteko Tomui Sapiegai, priklauso miesto jurisdikai. Jame apsistojo Ambraziejus Vyškotas (Wyszkot)."
667,,,73.01,,1,,,2,3,,?,?,?,?,?,?,?,?,?,?,?,?,?,?,,LDK kardininkas,?,—,LDK kardininko Chaleckio mūrnamis,,kardininkas,LDK,dvaro,—,,,"[LDK] kardininko [Mikalojaus Kristupo] Chaleckio mūrnamis, priklauso pilies jurisdikai, pats jame apsigyveno."
,,Vartai į Jėzuitų vienuolyną,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,
668,,,73.02,,1,,1,1,1,,1,1,0,1,0,0,1,1,1,0,1,1,0,0,,?,?,Maltos ordino riterio tarnai (anksčiau: LDK pakanclerio tarnai),Želkovskio namas,,,,,riterio tarnai,Maltos ordino,dvaro,"Želkovskio (Ziałkowski) [medinis] namas, kurį nuomoja Grigalius Velička (Wieliczko), priklauso miesto jurisdikai. Jame vienas kambarys su kamara, kepykla, sandėlis, rūsys, pirtis, nedidelė arklidė vienam arkliui laikyti. Prieš tai buvo apsistoję buvusio [LDK] pakanclerio [Pauliaus Stepono Sapiegos] tarnai, dabar pagal prievolę apsigyveno [Maltos ordino] riterio [Zigmanto Karolio Radvilos] tarnai."
669,,,73.03,,1,,1,1,1,,1,4,0,0,0,0,1,0,1,0,1,1,0,0,pašiūrė vežimams,Vilniaus? Taurininkas,?,Maltos ordino riterio tarnai (anksčiau: Vilniaus tarėjas),Taurininko Romano Semenovičiaus namas,,taurininkas,Vilniaus vaivadijos,žemietija,riterio tarnai,Maltos ordino,dvaro,"Taurininko Romano Semenovičiaus (Siemionowicz) [medinis] namas, priklauso miesto jurisdikai. Jo apačioje trys kambariai, viršuje vienas kambarys, sandėlis, rūsys, pirtis, kepykla, pašiūrė vežėčioms laikyti. Prieš tai gyveno [Vilniaus] tarėjas Timotiejus Safijanovičius (Safianowicz), dabar pagal prievolę apsigyveno [Maltos ordino] riterio [Zigmanto Karolio Radvilos] tarnai."
670,,,73.04,,1,,1,1,1,,1,2,0,0,0,0,1,2,0,0,1,0,0,0,,?,?,Maltos ordino riterio tarnai (anksčiau: LDK pakanclerio tarnai),Stepono Zahorskio namas,,,,,riterio tarnai,Maltos ordino,dvaro,"Stepono Zahorskio (Zahorski) [medinis] namas, priklauso miesto jurisdikai. Jame du kambariai, vienas rūsys, kepykla, arklidė dviem arkliams laikyti. Prieš tai buvo apsistoję buvusio [LDK] pakanclerio [Pauliaus Stepono Sapiegos] tarnai, dabar pagal prievolę apsigyveno [Maltos ordino] riterio [Zigmanto Karolio Radvilos] tarnai."
[641],,,74.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,,74.02,,1,1,,1,1,,1,4+,0,1,0,0,2,6,1,0,0,2,0,0,,tarėjas,?,—,Tarėjo Jono Jaskevičiaus namas,,tarėjas,Vilniaus miesto,taryba,—,,,"[Vilniaus] tarėjo Jono Jaskevičiaus [medinis] namas su dvejais vartais, priklauso miesto jurisdikai. Jame du kambariai, vienas iš jų su kamara, gale keletas tuščių kambarių, du sandėliai, du rūsiai, pirtis, arklidė šešiems arkliams laikyti. Prieš tai niekas nebuvo apsistojęs ir dabar niekas neapsigyveno, nes pats [šeimininkas] tarėjas. "
672,,,,,0,1,1,1,1?,,1?,?,?,?,?,?,?,?,?,?,?,?,?,?,,tarėjas,?,(vėliau: Minsko kašteliono tarnai),Tarėjo Jono Jaskevičiaus namas,,tarėjas,Vilniaus miesto,taryba,kašteliono tarnai,Minsko,senatas,"[1636 praleistas, tačiau 1639 aprašytas namas.] Antras to paties [Jono] Jaskevičiaus [medinis] namas, kuriame gyvena Migura (Migura), jame apsistojo Minsko kašteliono [Gedeono Dunino Rajeckio] tarnai."
673,,,74.03,,1,,1,2,1,,2,4,0,0,0,0,1,3,1,0,1,2,0,0,darželis,tarėjas (našlė),?,—,Tarėjo našlės Bražičienės mūrnamis,,tarėjas,Vilniaus miesto,taryba,—,,,"Vilniaus tarėjo našlės Bražičienės (Brużycowa, Brasciowa) mūrnamis, priklauso miesto jurisdikai. Apačioje du kambariai, viršuje [taip pat] du, dar du sandėliai, vienas rūsys, kepykla, pirtis, arklidė trims arkliams laikyti, darželis. Prieš tai niekas nebuvo apsistojęs. Našlės sūnus [Vilniaus] tarėjas, todėl niekam pagal prievolę nepaskirta."
674,,,74.04,,1,1,,2,1,,1,3,0,1,0,0,2,4,1,1,0,3,0,0,pašiūrė malkoms,?,?,iždo tribunolas (anksčiau: Ašmenos žemės teismo raštininkas),Jono Kotovičiaus mūrnamis,,,,,iždo tribunolo deputatas,,tribunolas,"Jono Kotovičiaus mūrnamis, dabar Zacharijo Šiciko [Zaleskis], priklauso miesto jurisdikai. Jame trys kambariai, vienas su kamara, trys sandėliai, du rūsiai, alkoholio darykla, pirtis, arklidė keturiems arkliams laikyti, pašiūrė malkoms sukrauti. Prieš tai buvo apsistojęs [Ašmenos] žemės teismo raštininkas [Jonas Radziminovičius] Kierdejus, dabar paskirta Iždo tribunolui."
675,,,74.05,,1,,1,2,1,,2,3,0,0,0,0,1,2,0,0,1,1,0,0,,burmistras,?,—,Burmistro Mykolo Serkevičiaus mūrnamis,,burmistras,Vilniaus miesto,taryba,—,,,"[Vilniaus] burmistro Mykolo Serkevičiaus (Serhewicz) mūrnamis, priklauso miesto jurisdikai. Apačioje du kambariai, viršuje vienas kambarys, kepykla, perskirtas sandėlis, vienas rūsys, arklidė dviem arkliams laikyti. Prieš tai buvo jėga apsistojęs buvusio [LDK] pakanclerio [Pauliaus Stepono Sapiegos] tarnas, dabar gyvena pats burmistras."
676,,,75.01,3,1,,1,1,1,,1,3,0,0,0,0,1,6,0,0,1,1,0,0,,bajoras?,?,—,Stanislovo Dzevaltovskio namas,bajoras,,,,—,,,"Toje pačioje pusėje Stanislovo Dzevaltovskio (Dziewałtowski) [medinis] namas, priklauso miesto jurisdikai. Jį nuomoja trys šeimininkai. Name trys kambariai, kepykla, vienas sandėlis, rūsys, arklidė šešiems arkliams laikyti, erdvus kiemas. Pats [savininkas] apsistodavo ir dabar apsistojo."
677,,,75.02,3,1,,,1,1,,1,1,0,0,0,0,1,2,0,0,1,0,0,0,,siuvėjas (našlė),?,tribunolo deputatai (anksčiau: LDK pakanclerio tarnai),Siuvėjo Filono našlės namas,siuvėjas,,,,tribunolo deputatas,,tribunolas,"Siuvėjo Filono našlės [medinis] namas, nuomoja Steponas Fedorovičius (Fiedorowicz), priklauso miesto jurisdikai. Jame kepykla, priešais kambarys, rūsys, nedidelė arklidė dviem arkliams laikyti. Prieš tai buvo apsistoję buvusio LDK pakanclerio [Pauliaus Stepono Sapiegos] tarnai, o dabar paskirta Tribunolo deputatams."
678,,,75.03,3,1,1,,1,1,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,,žvejys,?,tribunolo deputatai (anksčiau: LDK pakanclerio tarnai),Žvejo Timotiejaus Fedorovičiaus namas,žvejys,,,,tribunolo deputatas,,tribunolas,"Žvejo Timotiejaus Fedorovičiaus (Fiedorowicz) [medinis] namas, priklauso miesto jurisdikai. Jame vienas kambarys, priešais kamara, vienas rūsys, pirtis. Prieš tai buvo apsistoję LDK pakanclerio [Pauliaus Stepono Sapiegos] tarnai, dabar paskirta Tribunolo deputatams."
679,,,75.04,3,1,,1,2,1,,2,2,0,0,0,0,2,4,1,1,0,2,0,0,darželis,pirklys?,?,LDK vėliavininko tarnai,Mikalojaus Žiplos mūrnamis,pirklys,,,,vėliavininkas,LDK,rūmų,"Mikalojaus Žiplos (Żyble, Żypła) mūrnamis, priklauso miesto jurisdikai. Jo apačioje vienas kambarys, antras viršuje, priešais sandėlis, apačioje dar vienas sandėlis, du rūsiai, alkoholio darykla, pirtis, pašiūrė keturiems arkliams laikyti, darželis. Prieš tai niekas nebuvo apsistojęs, dabar pagal prievolę apsigyveno LDK vėliavininko [Mikalojaus Sapiegos] tarnai."
680,,,75.05,3,1,,,2,1,,2,5,0,3,0,0,2,6,1,0,0,1,0,0,pašiūrė malkoms,Breslaujos žemės tesimo teisėjas,?,LDK vėliavininkas (anksčiau: deputatai),Aleksandro Juškevičiaus mūrnamis,,teisėjas,Breslaujos žemės teismo,žemės teismas,vėliavininkas,LDK,rūmų,"Aleksandro Juškevičiaus (Juszkiewicz) mūrnamis, dabar jį nusipirko Breslaujos žemės teismo teisėjas Sebastijonas Mirskis (Mirski), priklauso miesto jurisdikai. Jo apačioje ir viršuje iš viso penki kambariai, iš jų du su kamaromis, vienas sandėlis, du rūsiai, pirtis, arklidė šešiems arkliams laikyti, pašiūrė malkoms sukrauti, apačioje kamara daiktams sudėti. Mūrnamį pardavė sutikus deputatams, kurie buvo labai suinteresuoti. Prieš tai buvo apsistoję deputatai, dabar apsigyveno [LDK] vėliavininkas [Mikalojus] Sapiega."
681,,,75.06,3,1,,1,2,1,,1,2,0,1,0,0,1,0,1,1,1,1,0,0,,?,?,tribunolo deputatas,Lauryno Poleniko našlės mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Nedidelis Lauryno Poleniko našlės (Polennikowa) mūrnamis, priklauso miesto jurisdikai. Jame du kambariai, kamara daiktams sudėti, sandėlis, rūsys, kepykla, pirtis, alkoholio darykla. Prieš tai buvo apsistojęs deputatas, ir dabar paskirta Tribunolo deputatui."
682,33-34?,Subačiaus 2?,76.01,2,1,,1,2,1,,2,2,0,1,1,1,2,2,0,0,1,3,0,0,svirnas,pirklys?,?,LDK pasaulietinio referendoriaus tarnai,Vasilijaus Dorofejevičiaus mūrnamis,pirklys,,,,pasaulietinis referendorius,LDK,ministrai,"Vasilijaus Dorofejevičiaus (Dorofieiewicz) mūrnamis, priklauso miesto jurisdikai. Jo viršuje vienas kambarys su kamara, priešais sandėlis, iš kitos pusės virtuvė su priemene. Apačioje kambarys, du sandėliai, du rūsiai, kepykla, arklidė dviem arkliams laikyti, svirnas. Parodė 1631 dabartinio valdovo [Vladislovo Vazos] suteiktą [patvirtintą ?] privilegiją, pagal kurią dvidešimčiai metų atleidžia nuo svečių prievolės tiek per įvairius suvažiavimus, tiek per Tribunolo teismų sesijas, atsižvelgiant į išlaidas, kurias patyrė beveik iš pagrindų restauruodamas mūrnamį. Prieš tai buvo apsistoję pasaulietinio LDK referendoriaus [Dominyko Kristupo Obrinskio] tarnai, kurie ir dabar apsigyveno."
683,32?,Subačiaus 4?,76.02,2,1,,1,2,1,,1,4,0,0,0,0,2,6,1,0,0,1,0,0,,?,?,tribunolo deputatas (anksčiau: valdovo dvariškis),Petro Grybovskio mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Petro Grybovskio (Grzybowski) mūrnamis, priklauso miesto jurisdikai. Jame keturi kambariai, vienas sandėlis, du rūsiai, pirtis, arklidė dviem arkliams, pašiūrė keturiems arkliams laikyti. Prieš tai buvo apsistojęs valdovo dvariškis Korsakas (Korsak), dabar paskirta Tribunolo deputatui."
684,32?,Subačiaus 4?,76.03,3,1,,1,2,1,,1,4,0,0,0,0,2,2,1,1,0,1,0,0,,?,?,karalaitė,Kilčevskienės mūrnamis,,,,,karalaitė,,šeima,"Nedidelis Kilčevskienės mūrnamis, priklauso miesto jurisdikai. Jame keturi kambariai, vienas sandėlis, du rūsiai, alkoholio darykla, pirtis, arklidė dviem arkliams laikyti. Prieš tai niekas nebuvo apsistojęs, dabar pagal prievolę paskirta karalaitės [Onos Kotrynos Konstancijos] tarnams."
685,31?,Subačiaus 6?,76.04,3,1,,,2,1,,2,4,0,0,0,0,3,2,0,1,1,1,0,0,kalvė,?,kalvis?,karalaitė,Abraomo Jasnikevičiaus mūrnamis,kalvis,,,,karalaitė,,šeima,"Abraomo Jasnikevičiaus (Jasniekiewicz, Jasnikiewicz) mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, ketvirtas viršuje. Taip pat yra vienas sandėlis, trys rūsiai, alkoholio darykla, kalvė į gatvės pusę, kepykla, nedidelė arklidė dviem arkliams laikyti. Prieš tai buvo apsistojęs deputatas, ir dabar paseniūnis buvo davęs tam pačiam, paskirta karalaitės [Onos Kotrynos Konstancijos] dvarui."
686,,,77.01,3,1,,1,2,1,,1,3,0,0,0,0,1,2,0,0,1,1,0,0,,?,?,deputatas,Mykolo Serkevičiaus mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Mykolo Serkevičiaus (Sierkiewicz) mūrnamis, dabar nusipirko Vasilijus Filonovičius (Folonowicz, Fiłonowicz, Filinowicz), priklauso miesto jurisdikai. Jame trys kambariai, vienas sandėlis, kepykla, arklidė dviem arkliams laikyti, vienas rūsys. Prieš tai niekas nebuvo apsistojęs, nes pats [savininkas] buvo burmistru, o dabar paskirta deputatui teisminėms pataisoms svarstyti."
687,,,77.02,3,1,,,1,1,,1,1,0,1,0,0,1,3,0,0,1,2,0,0,darželis,?,?,karalaitė,Aleksandro Juškevičiaus namas,,,,,karalaitė,,šeima,"[Aleksandro] Juškevičiaus [medinis] namas, priklauso miesto jurisdikai. Jame kambarys su kamara, priešais kepykla, vienas sandėlis, vienas rūsys, viršuje patalpa sukrauti [daiktams], pašiūrė trims arkliams laikyti ir malkoms sudėti, darželis. Prieš tai buvo apsistojęs deputatas Korsakas (Korsak), ir dabar buvo paskirta deputatui teisminėms pataisoms svarstyti, tačiau palikta karalaitei [Onai Kotrynai Konstancijai]."
688,,,77.03,3,1,,1,1,1,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,,?,—,—,Aleksandro Juškevičiaus namelis,,,,,—,,,"Nedidelis [Aleksandro] Juškevičiaus (Juskiewicz) [medinis] namelis, priklauso miesto jurisdikai. Jame vienas kambarys su priemenėle, priešais kepykla. Prieš tai niekas nebuvo apsistojęs ir dabar niekas neapsigyveno."
689,,,77.04,3,1,,1,2,1?,,1,3,0,1,0,0,2,2,1,1,0,2,0,0,,cerkvės audinių pardavėjas,?,tribunolo deputatas,Audinių pardavėjo Emelijano mūrnamis,audinių pardavėjas,,,,tribunolo deputatas,,tribunolas,"Cerkvės audinių pardavėjo Emelijano mūrnamis. Jame trys kambariai, vienas iš jų su kamara, kepykla, du sandėliai, du rūsiai, alkoholio darykla, pirtis, nedidelė pašiūrė dviem arkliams laikyti. Prieš tai buvo apsistojęs deputatas, dabar pagal prievolę apsigyveno Tribunolo deputatas Beinartas (Beynart)."
690,,,77.05,3,1,,,1,1,,1,1,0,2,1,0,0,0,0,0,0,0,0,0,,?,?,—,Čižo dvarelis,,,,,—,,,"Čižo (Cyż) dvarelis, kurį nuomoja Jonas Stanženskis (Stańzenski), priklauso miesto jurisdikai. Jame vienas kambarys su kamara, priemenėje kamarėlė. "
690b,,,,,1,,,1,1,,1,1,0,0,1,0,0,6,0,0,0,0,0,0,svirnas,?,?,karalaitė,Čižo namas,,,,,karalaitė,,šeima,"Kitas namas priešais, kur vienas kambarys su priemene, svirnelis, arklidė šešiems arkliams laikyti. Prieš tai apsistodavo pats Čižas, dabar paskirta karalaitei [Onai Kotrynai Konstancijai]."
691,,,77.06,3,1,,1,1,1,,1,2,0,1,0,0,0,4,1,0,0,1,0,0,svirnas; daržas,Volynės pataurininkis,?,(anksčiau: Karūnos pakamaris),Vasilijaus Tvarovskio namas,,pataurininkis,Volynės,žemietija,—,,,"Vasilijaus Tvarovskio (Tworowski) [medinis] namas, kurį pardavė Volynės pataurininkiui [Laurynui Drevinskiui (Drzewiński)], priklauso miesto jurisdikai. Jame du kambariai, vienas iš jų su kamara, svirnas, pirtis, arklidė dviem arkliams, pašiūrė dviem arkliams laikyti, vienas sandėlis, daržas. Prieš tai buvo apsistojęs Karūnos pakamaris, dabar pats [savininkas] apsigyveno."
692,,,78.01,3,1,,1,1,1,,1,3,0,1,0,0,1,3,1,0,0,0,0,0,,siuvėjas,?,valdovo vaistininkas; vokiečių raštininkas (anksčiau: Karūnos paarklidininkio tarnai),Siuvėjo Fiodoro Puchovskio namas,siuvėjas,,,,vaistininkas,valdovo,dvaro,"Siuvėjo Fiodoro Puchovskio (Puchowski) [medinis] namas, priklauso miesto jurisdikai. Jame trys kambariai, vienas rūsys, kamarėlė daiktams susidėti, pirtis, pašiūrė trims arkliams laikyti. Prieš tai buvo apsistoję Karūnos paarklidininkio tarnai, o dabar paskirta valdovo vaistininkui ir vokiečių raštininkui."
693,,,78.02,3,1,,1,1,1,,2,2,0,0,0,0,0,7,1,0,1,1,0,0,,barzdaskutys,?,Breslaujos instigatorius,Barzdaskučio Petro Macejevičiaus namas,barzdaskutys,,,,instigatorius,Breslaujos,žemietija,"[Barzdaskučio] Petro Macejevičiaus (Macieiewicz) [medinis] namas, priklauso miesto jurisdikai. Jo viršuje kambarys, antras kambarys apačioje, kepykla, pirtis, sandėlis, arklidė septyniems arkliams laikyti. Prieš tai buvo apsistojęs Poniatovskis, dabar Breslaujos instigatorius."
694,,,78.03,3,1,,1,1,1,,1,3,0,0,0,0,0,0,1,0,1,0,0,0,darželis,?,?,Polocko žemės tesmo raštininkas (anksčiau: Vitebsko pavieto deputatai),Pauliaus Chomičiaus namas,,,,,žemės tesmo raštininkas,Polocko,žemietija,"Pauliaus Chomičiaus (Chomicz) [medinis] namas, nuomoja jį iš Zakševskio (Zakrzewski), priklauso miesto jurisdikai. Jame du kambariai, trečias tuščias, rūsys, kepykla, pirtis, darželis. Prieš tai buvo apsistojęs Vitebsko pavieto deputatas, o dabar paskirta deputatui teisminėms pataisoms svarstyti, apsigyveno Polocko [žemės teismo] raštininkas [Jonas] Podbipenta (Podwipęta, Podbipięta)."
695,,,78.04,3,1,,,1,1,,1,3,0,1,0,0,0,0,0,0,1,0,0,0,pašiūrė vežimams,bajoras (našlė),?,—,Golovnienės namas,bajoras,,,,—,,,"Našlės Golovnienės (Holownina) [medinis] namas, priklauso pilies jurisdikai. Jame trys kambariai, vienas iš jų su kamara, kepykla, pašiūrė vežimams laikyti, erdvus kiemas. Prieš tai niekas nebuvo apsistojęs ir dabar pagal prievolę niekas, nes ginasi bajoriška nuosavybe."
696,,,78.05,3,1,1,,1,3,,2?,12,0,4,0,0,0,6,0,0,1,0,0,0,,Trakų pateisėjas,?,—,Trakų pateisėjo Bychoveco namas,,pateisėjas,Trakų,žemės teismas,—,,,"Trakų pateisėjo Bychoveco (Bychowec) [medinis] namas, priklauso pilies jurisdikai. Jį nuomoja trys šeimininkai. Name dvylika kambarių, iš jų keturi su kamaromis, arklidė šešiems arkliams laikyti, kepykla. Prieš tai niekas nebuvo apsistojęs, dabar pats [savininkas] apsigyveno."
697,,,78.06,3,1,,1,2,1,,1,3,0,1,0,0,2,4,1,1,1,2,0,0,,?,?,tribunolo deputatas,Grigaliaus Minkevičiaus mūrnamis,,,,,tribunolo deputatas,,tribunolas,"Grigaliaus Minkevičiaus (Minkiewicz) mūrnamis, priklauso miesto jurisdikai. Jame trys kambariai, iš jų vienas su kamara, du sandėliai, du rūsiai, alkoholio darykla, kepykla, pirtis, arklidė keturiems arkliams laikyti. Prieš tai buvo apsistojęs deputatas, dabar paskirta deputatui teisminėms pataisoms svarstyti."
698,,,78.07,3,1,,,2,1,,1,3,0,1,0,0,1,0,1,0,1,1,0,0,pašiūrė vežimams,burmistras,?,—,Burmistro Pilypo Senčilos mūrnamis,,burmistras,Vilniaus miesto,taryba,—,,,"[Vilniaus] burmistro [Pilypo] Senčilos (Sienczyła) mūrnamis. Jame trys kambariai su kamaromis, kepykla, vienas sandėlis, vienas perskirtas rūsys, pirtis, pašiūrė vežimams laikyti. Niekas nebuvo apsistojęs, nes pats [savininkas] burmistras."
699,,,78.08,3,1,,,2,1?,,2,4,0,0,0,0,2,2,1,0,1,1,0,0,daržas; pašiūrė malkoms,LDK raštininkas,?,LDK dvasinis referendorius,Franckevičiaus mūrnamis,,raštininkas,LDK,ministrai,dvasinis referendorius,LDK,ministrai,"Franckevičiaus (Frąnckiewicz) mūrnamis, jį laiko LDK raštininkas [Kazimieras Leonas] Sapiega, nuomoja Valentinas Markevičius (Markiewicz). Namo apačioje du kambariai, viršuje [taip pat] du, vienas sandėlis, du rūsiai, kepykla, tuščia pirtis, daržas, nedidelė arklidė dviem arkliams laikyti, pašiūrė malkoms sukrauti. Prieš tai buvo apsistoję Franckevičiai, o dabar pagal prievolę paskirta LDK dvasiniam referendoriui [Marcijonui Tryznai]."
700,,,78.09,3,1,1,1,2,1,,1,1,0,1,0,0,2,2,1,1,1,1,0,0,,?,miesto svėryklos raštininkas,deputatas,Jono Kaletnikovičiaus mūrnamis,raštininkas,,,,tribunolo deputatas,,tribunolas,"Jono Kaletnikovičiaus (Kaletnik, Kaletnikowicz) mūrnamis, kurį nuomoja miesto svėryklos raštininkas Laurynas Obukelis (Obukiel), priklauso miesto jurisdikai. Jame vienas kambarys su kamara, sandėlis, kepykla, du rūsiai, alkoholio darykla, pirtis, arklidė dviem arkliams laikyti. Prieš tai niekas nebuvo apsistojęs, dabar paskirta deputatui teisminėms pataisoms svarstyti, tačiau niekas neapsigyveno."
